,,,266.00000262E-3,-17.1199989,,,,,266.00000262E-3,-211.99998260E-3,
,,,268.00000668E-3,-17.1199989,,,,,268.00000668E-3,-211.99998260E-3,
,,,270.00001073E-3,-17.1199989,,,,,270.00001073E-3,-211.99998260E-3,
,,,272.00001478E-3,-17.1199989,,,,,272.00001478E-3,-211.99998260E-3,
,,,274.00001884E-3,-17.1199989,,,,,274.00001884E-3,-211.99998260E-3,
,,,276.00002289E-3,-17.1199989,,,,,276.00002289E-3,-211.99998260E-3,
,,,278.00002694E-3,-17.1199989,,,,,278.00002694E-3,-211.99998260E-3,
,,,280.00000119E-3,-17.1199989,,,,,280.00000119E-3,-211.99998260E-3,
,,,282.00000525E-3,-17.1199989,,,,,282.00000525E-3,-211.99998260E-3,
,,,284.00000930E-3,-17.1199989,,,,,284.00000930E-3,-211.99998260E-3,
,,,286.00001335E-3,-17.1199989,,,,,286.00001335E-3,-211.99998260E-3,
,,,288.00001740E-3,-17.1199989,,,,,288.00001740E-3,-211.99998260E-3,
,,,290.00002146E-3,-17.1199989,,,,,290.00002146E-3,-211.99998260E-3,
,,,292.00002551E-3,-17.1199989,,,,,292.00002551E-3,-211.99998260E-3,
,,,293.99999976E-3,-17.1199989,,,,,293.99999976E-3,-211.99998260E-3,
,,,296.00000381E-3,-17.1199989,,,,,296.00000381E-3,-211.99998260E-3,
,,,298.00000787E-3,-17.1199989,,,,,298.00000787E-3,-211.99998260E-3,
,,,300.00001192E-3,-17.1199989,,,,,300.00001192E-3,-211.99998260E-3,
,,,302.00001597E-3,-17.1199989,,,,,302.00001597E-3,-211.99998260E-3,
,,,304.00002003E-3,-17.1199989,,,,,304.00002003E-3,-211.99998260E-3,
,,,306.00002408E-3,-17.1199989,,,,,306.00002408E-3,-211.99998260E-3,
,,,308.00002813E-3,-17.1199989,,,,,308.00002813E-3,-211.99998260E-3,
,,,310.00000238E-3,-17.1199989,,,,,310.00000238E-3,-211.99998260E-3,
,,,312.00000644E-3,-17.1199989,,,,,312.00000644E-3,-211.99998260E-3,
,,,314.00001049E-3,-17.1199989,,,,,314.00001049E-3,-211.99998260E-3,
,,,316.00001454E-3,-17.1199989,,,,,316.00001454E-3,-211.99998260E-3,
,,,318.00001860E-3,-17.1199989,,,,,318.00001860E-3,-211.99998260E-3,
,,,320.00002265E-3,-17.1199989,,,,,320.00002265E-3,-211.99998260E-3,
,,,322.00002670E-3,-17.1199989,,,,,322.00002670E-3,-211.99998260E-3,
,,,324.00000095E-3,-17.1199989,,,,,324.00000095E-3,-211.99998260E-3,
,,,326.00000501E-3,-17.1199989,,,,,326.00000501E-3,-211.99998260E-3,
,,,328.00000906E-3,-17.1199989,,,,,328.00000906E-3,-211.99998260E-3,
,,,330.00001311E-3,-17.1199989,,,,,330.00001311E-3,-211.99998260E-3,
,,,332.00001717E-3,-17.1199989,,,,,332.00001717E-3,-211.99998260E-3,
,,,334.00002122E-3,-17.1199989,,,,,334.00002122E-3,-211.99998260E-3,
,,,336.00002527E-3,-17.1199989,,,,,336.00002527E-3,-211.99998260E-3,
,,,338.00002933E-3,-17.1199989,,,,,338.00002933E-3,-211.99998260E-3,
,,,340.00000358E-3,-17.1199989,,,,,340.00000358E-3,-211.99998260E-3,
,,,342.00000763E-3,-17.1199989,,,,,342.00000763E-3,-211.99998260E-3,
,,,344.00001168E-3,-17.1199989,,,,,344.00001168E-3,-211.99998260E-3,
,,,346.00001574E-3,-17.1199989,,,,,346.00001574E-3,-211.99998260E-3,
,,,348.00001979E-3,-17.1199989,,,,,348.00001979E-3,-211.99998260E-3,
,,,350.00002384E-3,-17.1199989,,,,,350.00002384E-3,-211.99998260E-3,
,,,352.00002789E-3,-17.1199989,,,,,352.00002789E-3,-211.99998260E-3,
,,,354.00000215E-3,-17.1199989,,,,,354.00000215E-3,-211.99998260E-3,
,,,356.00000620E-3,-17.1199989,,,,,356.00000620E-3,-211.99998260E-3,
,,,358.00001025E-3,-17.1199989,,,,,358.00001025E-3,-211.99998260E-3,
,,,360.00001431E-3,-17.1199989,,,,,360.00001431E-3,-211.99998260E-3,
,,,362.00001836E-3,-17.1199989,,,,,362.00001836E-3,-211.99998260E-3,
,,,364.00002241E-3,-17.1199989,,,,,364.00002241E-3,-211.99998260E-3,
,,,366.00002646E-3,-17.1199989,,,,,366.00002646E-3,-211.99998260E-3,
,,,368.00003052E-3,-17.1199989,,,,,368.00003052E-3,-211.99998260E-3,
,,,370.00000477E-3,-17.1199989,,,,,370.00000477E-3,-211.99998260E-3,
,,,372.00000882E-3,-17.1199989,,,,,372.00000882E-3,-211.99998260E-3,
,,,374.00001287E-3,-17.1199989,,,,,374.00001287E-3,-211.99998260E-3,
,,,376.00001693E-3,-17.1199989,,,,,376.00001693E-3,-211.99998260E-3,
,,,378.00002098E-3,-17.1199989,,,,,378.00002098E-3,-211.99998260E-3,
,,,380.00002503E-3,-17.1199989,,,,,380.00002503E-3,-211.99998260E-3,
,,,382.00002909E-3,-17.1199989,,,,,382.00002909E-3,-211.99998260E-3,
,,,384.00000334E-3,-17.1199989,,,,,384.00000334E-3,-211.99998260E-3,
,,,386.00000739E-3,-17.1199989,,,,,386.00000739E-3,-211.99998260E-3,
,,,388.00001144E-3,-17.1199989,,,,,388.00001144E-3,-211.99998260E-3,
,,,390.00001550E-3,-17.1199989,,,,,390.00001550E-3,-211.99998260E-3,
,,,392.00001955E-3,-17.1199989,,,,,392.00001955E-3,-211.99998260E-3,
,,,394.00002360E-3,-17.1199989,,,,,394.00002360E-3,-211.99998260E-3,
,,,396.00002766E-3,-17.1199989,,,,,396.00002766E-3,-211.99998260E-3,
,,,398.00003171E-3,-17.1199989,,,,,398.00003171E-3,-211.99998260E-3,
,,,400.00000596E-3,-17.1199989,,,,,400.00000596E-3,-211.99998260E-3,
,,,402.00001001E-3,-17.1199989,,,,,402.00001001E-3,-211.99998260E-3,
